"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	9200000	"chr18"	9450000	0.0145681439870032
"chr18"	9200000	"chr18"	9500000	0.0246975634480267
"chr18"	9200000	"chr18"	9550000	0.0264299277452027
"chr18"	9200000	"chr18"	9600000	0.0882332973400101
"chr18"	9200000	"chr18"	9650000	0.0905982419294437
"chr18"	9200000	"chr18"	9700000	0.12601055078381
"chr18"	9200000	"chr18"	9750000	0.587352058371531
"chr18"	9200000	"chr18"	9800000	0.187107148768263
"chr18"	9250000	"chr18"	9300000	0.394109290565782
"chr18"	9250000	"chr18"	9350000	0.521136529645493
"chr18"	9250000	"chr18"	9400000	0.418274430140808
"chr18"	9250000	"chr18"	9450000	0.179045556426511
"chr18"	9250000	"chr18"	9500000	0.309706250711222
"chr18"	9250000	"chr18"	9550000	0.0986897349028238
"chr18"	9250000	"chr18"	9600000	0.17578255733687
"chr18"	9250000	"chr18"	9650000	0.563364647248832
"chr18"	9250000	"chr18"	9700000	0.635792133309572
"chr18"	9250000	"chr18"	9750000	0.38868512921675
"chr18"	9250000	"chr18"	9800000	0.153857510231108
"chr18"	9250000	"chr18"	9850000	0.77673652136207
"chr18"	9300000	"chr18"	9350000	0.459892915831798
"chr18"	9300000	"chr18"	9400000	0.345222935482666
"chr18"	9300000	"chr18"	9450000	0.0824150464924944
"chr18"	9300000	"chr18"	9500000	0.0520582540494836
"chr18"	9300000	"chr18"	9550000	0.0915983947129067
"chr18"	9300000	"chr18"	9600000	0.128299486925146
"chr18"	9300000	"chr18"	9650000	0.271215163072988
"chr18"	9300000	"chr18"	9700000	0.788052587522997
"chr18"	9300000	"chr18"	9750000	0.285935297621117
"chr18"	9300000	"chr18"	9800000	0.361463119189957
"chr18"	9300000	"chr18"	9850000	0.654827735653793
"chr18"	9300000	"chr18"	9900000	0.540899635754162
"chr18"	9350000	"chr18"	9400000	0.148325511559557
"chr18"	9350000	"chr18"	9450000	0.0496738051643358
"chr18"	9350000	"chr18"	9500000	0.037590349181856
"chr18"	9350000	"chr18"	9550000	0.112516106005361
"chr18"	9350000	"chr18"	9600000	0.208005961773615
"chr18"	9350000	"chr18"	9650000	0.136385361473396
"chr18"	9350000	"chr18"	9700000	0.173702444937576
"chr18"	9350000	"chr18"	9750000	0.314091149982346
"chr18"	9350000	"chr18"	9800000	0.289226644191329
"chr18"	9350000	"chr18"	9850000	0.350256567115546
"chr18"	9350000	"chr18"	9900000	0.0608757444507289
"chr18"	9350000	"chr18"	9950000	0.73928920740586
"chr18"	9400000	"chr18"	9450000	0.129416449688048
"chr18"	9400000	"chr18"	9500000	0.122822623354439
"chr18"	9400000	"chr18"	9550000	0.209317769341421
"chr18"	9400000	"chr18"	9600000	0.464166431989687
"chr18"	9400000	"chr18"	9650000	0.594578949754677
"chr18"	9400000	"chr18"	9700000	0.187616972969151
"chr18"	9400000	"chr18"	9750000	0.346967953307764
"chr18"	9400000	"chr18"	9800000	0.374396569987944
"chr18"	9400000	"chr18"	9850000	0.142982469862963
"chr18"	9400000	"chr18"	9900000	0.402681980776531
"chr18"	9400000	"chr18"	9950000	0.775407869700497
"chr18"	9400000	"chr18"	10000000	0.920305324429846
"chr18"	9450000	"chr18"	9500000	0.265192930757475
"chr18"	9450000	"chr18"	9550000	0.203665599861492
"chr18"	9450000	"chr18"	9600000	0.384531679504433
"chr18"	9450000	"chr18"	9650000	0.308421165477059
"chr18"	9450000	"chr18"	9700000	0.544030382508613
"chr18"	9450000	"chr18"	9750000	0.486448464866786
"chr18"	9450000	"chr18"	9800000	0.110149261543576
"chr18"	9450000	"chr18"	9850000	0.426423619377877
"chr18"	9450000	"chr18"	9900000	0.192956996454466
"chr18"	9450000	"chr18"	9950000	0.493483034369505
"chr18"	9450000	"chr18"	10000000	0.872726796196389
"chr18"	9450000	"chr18"	10050000	0.357348741090171
"chr18"	9500000	"chr18"	9550000	0.129213221956005
"chr18"	9500000	"chr18"	9600000	0.318941248526926
"chr18"	9500000	"chr18"	9650000	0.251968832630002
"chr18"	9500000	"chr18"	9700000	0.530431496466203
"chr18"	9500000	"chr18"	9750000	0.16836230179825
"chr18"	9500000	"chr18"	9800000	0.256138126672246
"chr18"	9500000	"chr18"	9850000	0.421051415382311
"chr18"	9500000	"chr18"	9900000	0.0384634836538501
"chr18"	9500000	"chr18"	9950000	0.364723411930043
"chr18"	9500000	"chr18"	10000000	0.508452229297953
"chr18"	9500000	"chr18"	10050000	0.334471962425397
"chr18"	9500000	"chr18"	10100000	0.931521591992192
"chr18"	9550000	"chr18"	9600000	0.00206094925157387
"chr18"	9550000	"chr18"	9650000	0.00232120322032945
"chr18"	9550000	"chr18"	9700000	0.00584270620856686
"chr18"	9550000	"chr18"	9750000	0.0160580961904706
"chr18"	9550000	"chr18"	9800000	0.000916322584282312
"chr18"	9550000	"chr18"	9850000	0.00261686423247933
"chr18"	9550000	"chr18"	9900000	5.18008773088508e-06
"chr18"	9550000	"chr18"	9950000	0.0123501373642606
"chr18"	9550000	"chr18"	10000000	0.16068985134046
"chr18"	9550000	"chr18"	10050000	0.0592396187542537
"chr18"	9550000	"chr18"	10100000	0.106383022363472
"chr18"	9550000	"chr18"	10150000	0.389941714830746
"chr18"	9600000	"chr18"	9650000	0.00226800174040815
"chr18"	9600000	"chr18"	9700000	0.0230048565015233
"chr18"	9600000	"chr18"	9750000	0.0380118730844534
"chr18"	9600000	"chr18"	9800000	0.0289757231667618
"chr18"	9600000	"chr18"	9850000	0.00985771886371907
"chr18"	9600000	"chr18"	9900000	0.000501778663469137
"chr18"	9600000	"chr18"	9950000	0.033056574139602
"chr18"	9600000	"chr18"	10000000	0.0333833523139532
"chr18"	9600000	"chr18"	10050000	0.0554318552933239
"chr18"	9600000	"chr18"	10100000	0.353930839530325
"chr18"	9600000	"chr18"	10150000	0.954095562591511
"chr18"	9600000	"chr18"	10200000	0.255266261815363
"chr18"	9650000	"chr18"	9700000	0.107013967973908
"chr18"	9650000	"chr18"	9750000	0.0386734068524119
"chr18"	9650000	"chr18"	9800000	0.0421677793378532
"chr18"	9650000	"chr18"	9850000	0.0117079610328434
"chr18"	9650000	"chr18"	9900000	0.00115283144972798
"chr18"	9650000	"chr18"	9950000	0.00997486269211053
"chr18"	9650000	"chr18"	10000000	0.112733886405755
"chr18"	9650000	"chr18"	10050000	0.154973758853809
"chr18"	9650000	"chr18"	10100000	0.355889168445664
"chr18"	9650000	"chr18"	10150000	0.71821518312127
"chr18"	9650000	"chr18"	10200000	0.17964841162563
"chr18"	9650000	"chr18"	10250000	0.254811544542747
"chr18"	9700000	"chr18"	9750000	0.147280406225227
"chr18"	9700000	"chr18"	9800000	0.0769274222932806
"chr18"	9700000	"chr18"	9850000	0.111967066200988
"chr18"	9700000	"chr18"	9900000	0.0248025653859938
"chr18"	9700000	"chr18"	9950000	0.293527335189152
"chr18"	9700000	"chr18"	10000000	0.301818914567883
"chr18"	9700000	"chr18"	10050000	0.13802886091368
"chr18"	9700000	"chr18"	10100000	0.47027488134235
"chr18"	9700000	"chr18"	10150000	0.768001789675249
"chr18"	9700000	"chr18"	10200000	0.731866977429672
"chr18"	9700000	"chr18"	10250000	0.518193154019351
"chr18"	9700000	"chr18"	10300000	0.279361053920792
"chr18"	9750000	"chr18"	9800000	0.124447560182223
"chr18"	9750000	"chr18"	9850000	0.26463496505095
"chr18"	9750000	"chr18"	9900000	0.0562880083749514
"chr18"	9750000	"chr18"	9950000	0.319185015237834
"chr18"	9750000	"chr18"	10000000	0.364433131355516
"chr18"	9750000	"chr18"	10050000	0.307490025654114
"chr18"	9750000	"chr18"	10100000	0.622242305840477
"chr18"	9750000	"chr18"	10150000	0.833050016463852
"chr18"	9750000	"chr18"	10200000	0.321583698750891
"chr18"	9750000	"chr18"	10250000	0.456834219228163
"chr18"	9750000	"chr18"	10300000	0.685782666304475
"chr18"	9750000	"chr18"	10350000	0.0680890787112572
"chr18"	9800000	"chr18"	9850000	0.0224995080390803
"chr18"	9800000	"chr18"	9900000	0.0368608687103862
"chr18"	9800000	"chr18"	9950000	0.474051718695601
"chr18"	9800000	"chr18"	10000000	0.454132394990954
"chr18"	9800000	"chr18"	10050000	0.551397430626867
"chr18"	9800000	"chr18"	10100000	0.528217220467352
"chr18"	9800000	"chr18"	10150000	0.676474882963272
"chr18"	9800000	"chr18"	10200000	0.238346429680994
"chr18"	9800000	"chr18"	10250000	0.735865273694578
"chr18"	9800000	"chr18"	10300000	0.0820769953793
"chr18"	9800000	"chr18"	10350000	0.263135520616156
"chr18"	9800000	"chr18"	10400000	0.0368136249081869
"chr18"	9850000	"chr18"	9900000	0.106118472254926
"chr18"	9850000	"chr18"	9950000	0.84661019781511
"chr18"	9850000	"chr18"	10000000	0.614592000753279
"chr18"	9850000	"chr18"	10050000	0.472676879536757
"chr18"	9850000	"chr18"	10100000	0.542557625600324
"chr18"	9850000	"chr18"	10150000	0.563239816269901
"chr18"	9850000	"chr18"	10200000	0.225070249156708
"chr18"	9850000	"chr18"	10250000	0.549494904246017
"chr18"	9850000	"chr18"	10300000	0.185985479060276
"chr18"	9850000	"chr18"	10350000	0.117311092835948
"chr18"	9850000	"chr18"	10400000	0.292476510000166
"chr18"	9850000	"chr18"	10450000	0.123073031968933
"chr18"	9900000	"chr18"	9950000	0.298421844113552
"chr18"	9900000	"chr18"	10000000	0.440273495431441
"chr18"	9900000	"chr18"	10050000	0.611183484194399
"chr18"	9900000	"chr18"	10100000	0.741118653859662
"chr18"	9900000	"chr18"	10150000	0.760448763117089
"chr18"	9900000	"chr18"	10200000	0.131212239569447
"chr18"	9900000	"chr18"	10250000	0.482504976928924
"chr18"	9900000	"chr18"	10300000	0.143386241087588
"chr18"	9900000	"chr18"	10350000	0.00653172527124843
"chr18"	9900000	"chr18"	10400000	0.00923642938525472
"chr18"	9900000	"chr18"	10450000	0.0624659998122457
"chr18"	9900000	"chr18"	10500000	0.000360821177184665
"chr18"	9950000	"chr18"	10000000	0.0764378534349381
"chr18"	9950000	"chr18"	10050000	0.122811940336429
"chr18"	9950000	"chr18"	10100000	0.153003177355813
"chr18"	9950000	"chr18"	10150000	0.125942003270015
"chr18"	9950000	"chr18"	10200000	0.0672481943842959
"chr18"	9950000	"chr18"	10250000	0.0605474427827288
"chr18"	9950000	"chr18"	10300000	0.0181029508081317
"chr18"	9950000	"chr18"	10350000	0.00188045025621753
"chr18"	9950000	"chr18"	10400000	0.000127228618897621
"chr18"	9950000	"chr18"	10450000	8.20112955817604e-07
"chr18"	9950000	"chr18"	10500000	9.2144245734284e-06
"chr18"	9950000	"chr18"	10550000	0.0500260230488175
"chr18"	10000000	"chr18"	10050000	0.0431592177133183
"chr18"	10000000	"chr18"	10100000	0.120401614092964
"chr18"	10000000	"chr18"	10150000	0.104310674138047
"chr18"	10000000	"chr18"	10200000	0.0678950046165037
"chr18"	10000000	"chr18"	10250000	0.0296633885035017
"chr18"	10000000	"chr18"	10300000	0.00223491465587994
"chr18"	10000000	"chr18"	10350000	0.000101771272939784
"chr18"	10000000	"chr18"	10400000	0.000736511003585791
"chr18"	10000000	"chr18"	10450000	4.27451309894945e-06
"chr18"	10000000	"chr18"	10500000	2.53879802088594e-06
"chr18"	10000000	"chr18"	10550000	0.0112968502463795
"chr18"	10000000	"chr18"	10600000	0.930038526011716
"chr18"	10050000	"chr18"	10100000	0.087253941574732
"chr18"	10050000	"chr18"	10150000	0.253509713673232
"chr18"	10050000	"chr18"	10200000	0.0741052861676102
"chr18"	10050000	"chr18"	10250000	0.0857605748131489
"chr18"	10050000	"chr18"	10300000	0.0315208910826164
"chr18"	10050000	"chr18"	10350000	0.00370731378383593
"chr18"	10050000	"chr18"	10400000	0.00232484921321672
"chr18"	10050000	"chr18"	10450000	0.000119494148161201
"chr18"	10050000	"chr18"	10500000	0.000285862706425785
"chr18"	10050000	"chr18"	10550000	0.112659814468013
"chr18"	10050000	"chr18"	10600000	0.959214930213164
"chr18"	10050000	"chr18"	10650000	0.232894915913584
"chr18"	10100000	"chr18"	10150000	0.160474093169667
"chr18"	10100000	"chr18"	10200000	0.294863298637275
"chr18"	10100000	"chr18"	10250000	0.116543362968972
"chr18"	10100000	"chr18"	10300000	0.114481268932583
"chr18"	10100000	"chr18"	10350000	0.00268606171064248
"chr18"	10100000	"chr18"	10400000	0.000350108461970936
"chr18"	10100000	"chr18"	10450000	0.000170747046254387
"chr18"	10100000	"chr18"	10500000	0.00556809818459087
"chr18"	10100000	"chr18"	10550000	0.804716500913476
"chr18"	10100000	"chr18"	10600000	0.996379675657719
"chr18"	10100000	"chr18"	10650000	0.180646794973431
"chr18"	10100000	"chr18"	10700000	0.267964685513627
"chr18"	10150000	"chr18"	10200000	0.479392682572156
"chr18"	10150000	"chr18"	10250000	0.346488065343881
"chr18"	10150000	"chr18"	10300000	0.211469950952148
"chr18"	10150000	"chr18"	10350000	0.156586128416964
"chr18"	10150000	"chr18"	10400000	0.0684800129693422
"chr18"	10150000	"chr18"	10450000	0.0304325193470007
"chr18"	10150000	"chr18"	10500000	0.184361223581265
"chr18"	10150000	"chr18"	10550000	0.615762739062178
"chr18"	10150000	"chr18"	10600000	0.781976719329072
"chr18"	10150000	"chr18"	10650000	0.543896615872797
"chr18"	10150000	"chr18"	10700000	0.471392052810556
"chr18"	10150000	"chr18"	10750000	0.264996978355164
"chr18"	10200000	"chr18"	10250000	0.109511933771489
"chr18"	10200000	"chr18"	10300000	0.111842557507279
"chr18"	10200000	"chr18"	10350000	0.0931858110357374
"chr18"	10200000	"chr18"	10400000	0.00704682449750316
"chr18"	10200000	"chr18"	10450000	0.00872501850270429
"chr18"	10200000	"chr18"	10500000	0.0116921125890303
"chr18"	10200000	"chr18"	10550000	0.854155469847999
"chr18"	10200000	"chr18"	10600000	0.985124220843461
"chr18"	10200000	"chr18"	10650000	0.682493984918559
"chr18"	10200000	"chr18"	10700000	0.124679175749356
"chr18"	10200000	"chr18"	10750000	0.414567784777504
"chr18"	10200000	"chr18"	10800000	0.399450577533891
"chr18"	10250000	"chr18"	10300000	0.296815446312066
"chr18"	10250000	"chr18"	10350000	0.250792127061349
"chr18"	10250000	"chr18"	10400000	0.032393552164347
"chr18"	10250000	"chr18"	10450000	0.0829788938210162
"chr18"	10250000	"chr18"	10500000	0.0681317698417128
"chr18"	10250000	"chr18"	10550000	0.606899318978714
"chr18"	10250000	"chr18"	10600000	0.998260149462201
"chr18"	10250000	"chr18"	10650000	0.682629052261449
"chr18"	10250000	"chr18"	10700000	0.152886691390101
"chr18"	10250000	"chr18"	10750000	0.386409635778667
"chr18"	10250000	"chr18"	10800000	0.328002621641897
"chr18"	10250000	"chr18"	10850000	0.624060732570162
"chr18"	10300000	"chr18"	10350000	0.0968645732635745
"chr18"	10300000	"chr18"	10400000	0.0255381280664205
"chr18"	10300000	"chr18"	10450000	0.025975457219166
"chr18"	10300000	"chr18"	10500000	0.151352063875485
"chr18"	10300000	"chr18"	10550000	0.598349543460518
"chr18"	10300000	"chr18"	10600000	0.97188088973377
"chr18"	10300000	"chr18"	10650000	0.54535128007616
"chr18"	10300000	"chr18"	10700000	0.853793069082313
"chr18"	10300000	"chr18"	10750000	0.243246544932928
"chr18"	10300000	"chr18"	10800000	0.344351924324431
"chr18"	10300000	"chr18"	10850000	0.510483778917288
"chr18"	10300000	"chr18"	10900000	0.301759097233467
"chr18"	10350000	"chr18"	10400000	0.0195583651201918
"chr18"	10350000	"chr18"	10450000	0.137318132530111
"chr18"	10350000	"chr18"	10500000	0.0983329792599209
"chr18"	10350000	"chr18"	10550000	0.686637614608071
"chr18"	10350000	"chr18"	10600000	0.990357729401465
"chr18"	10350000	"chr18"	10650000	0.70782612029473
"chr18"	10350000	"chr18"	10700000	0.452684983249671
"chr18"	10350000	"chr18"	10750000	0.53443385888214
"chr18"	10350000	"chr18"	10800000	0.514675780412554
"chr18"	10350000	"chr18"	10850000	0.307374201022529
"chr18"	10350000	"chr18"	10900000	0.521816416160347
"chr18"	10350000	"chr18"	10950000	0.399877476182707
"chr18"	10400000	"chr18"	10450000	0.0382050295866909
"chr18"	10400000	"chr18"	10500000	0.249700773741853
"chr18"	10400000	"chr18"	10550000	0.715517342573519
"chr18"	10400000	"chr18"	10600000	0.999801048104757
"chr18"	10400000	"chr18"	10650000	0.261058719253935
"chr18"	10400000	"chr18"	10700000	0.362339091405172
"chr18"	10400000	"chr18"	10750000	0.365982408406276
"chr18"	10400000	"chr18"	10800000	0.659156297330019
"chr18"	10400000	"chr18"	10850000	0.430088662289496
"chr18"	10400000	"chr18"	10900000	0.6854053838091
"chr18"	10400000	"chr18"	10950000	0.71104612027674
"chr18"	10400000	"chr18"	11000000	0.425351517991433
"chr18"	10450000	"chr18"	10500000	0.313253059674276
"chr18"	10450000	"chr18"	10550000	0.949648503934203
"chr18"	10450000	"chr18"	10600000	0.997049702840055
"chr18"	10450000	"chr18"	10650000	0.867244925239977
"chr18"	10450000	"chr18"	10700000	0.584402282646256
"chr18"	10450000	"chr18"	10750000	0.436038710556001
"chr18"	10450000	"chr18"	10800000	0.32785679391694
"chr18"	10450000	"chr18"	10850000	0.607274183045657
"chr18"	10450000	"chr18"	10900000	0.379374826555001
"chr18"	10450000	"chr18"	10950000	0.70993563279981
"chr18"	10450000	"chr18"	11000000	0.925644575909895
"chr18"	10450000	"chr18"	11050000	0.236003866948121
"chr18"	10500000	"chr18"	10550000	0.642074567357725
"chr18"	10500000	"chr18"	10600000	0.997918167898675
"chr18"	10500000	"chr18"	10650000	0.450194594989589
"chr18"	10500000	"chr18"	10700000	0.244053099522557
"chr18"	10500000	"chr18"	10750000	0.457545453188044
"chr18"	10500000	"chr18"	10800000	0.361396044288454
"chr18"	10500000	"chr18"	10850000	0.190016107276523
"chr18"	10500000	"chr18"	10900000	0.529367748444239
"chr18"	10500000	"chr18"	10950000	0.182304530554948
"chr18"	10500000	"chr18"	11000000	0.100022144831234
"chr18"	10500000	"chr18"	11050000	0.153241332983121
"chr18"	10500000	"chr18"	11100000	0.0436976797382513
"chr18"	10550000	"chr18"	10600000	0.984721279730849
"chr18"	10550000	"chr18"	10650000	0.297056373365247
"chr18"	10550000	"chr18"	10700000	0.534472678813579
"chr18"	10550000	"chr18"	10750000	0.295352274365904
"chr18"	10550000	"chr18"	10800000	0.350402214785927
"chr18"	10550000	"chr18"	10850000	0.105647289511297
"chr18"	10550000	"chr18"	10900000	0.483503849983685
"chr18"	10550000	"chr18"	10950000	0.339393832542609
"chr18"	10550000	"chr18"	11000000	0.192942378494421
"chr18"	10550000	"chr18"	11050000	0.184500752967763
"chr18"	10550000	"chr18"	11100000	0.0894986646972088
"chr18"	10550000	"chr18"	11150000	0.0380727969149763
"chr18"	10600000	"chr18"	10650000	0.998353740039515
"chr18"	10600000	"chr18"	10700000	0.99847360351863
"chr18"	10600000	"chr18"	10750000	0.960384305390223
"chr18"	10600000	"chr18"	10800000	0.995557474613121
"chr18"	10600000	"chr18"	10850000	0.983619621931186
"chr18"	10600000	"chr18"	10900000	0.81859938223589
"chr18"	10600000	"chr18"	10950000	0.981259763752631
"chr18"	10600000	"chr18"	11000000	0.99651361825348
"chr18"	10600000	"chr18"	11050000	0.860206462751673
"chr18"	10600000	"chr18"	11100000	0.978150215690687
"chr18"	10600000	"chr18"	11150000	0.89753295961418
"chr18"	10600000	"chr18"	11200000	0.959925174949045
"chr18"	10650000	"chr18"	10700000	0.23822459659617
"chr18"	10650000	"chr18"	10750000	0.49085165975964
"chr18"	10650000	"chr18"	10800000	0.504812639580852
"chr18"	10650000	"chr18"	10850000	0.556612024085363
"chr18"	10650000	"chr18"	10900000	0.78153774584373
"chr18"	10650000	"chr18"	10950000	0.671015232559008
"chr18"	10650000	"chr18"	11000000	0.572725531681319
"chr18"	10650000	"chr18"	11050000	0.19706545022225
"chr18"	10650000	"chr18"	11100000	0.0282394999299127
"chr18"	10650000	"chr18"	11150000	0.0118321590959727
"chr18"	10650000	"chr18"	11200000	0.194886414715292
"chr18"	10650000	"chr18"	11250000	0.345782375612477
"chr18"	10700000	"chr18"	10750000	0.253208997665576
"chr18"	10700000	"chr18"	10800000	0.26126473209097
"chr18"	10700000	"chr18"	10850000	0.602742366739091
"chr18"	10700000	"chr18"	10900000	0.654340087854452
"chr18"	10700000	"chr18"	10950000	0.500567261971909
"chr18"	10700000	"chr18"	11000000	0.332410296119606
"chr18"	10700000	"chr18"	11050000	0.355071042873984
"chr18"	10700000	"chr18"	11100000	0.0173963611697424
"chr18"	10700000	"chr18"	11150000	0.00777418038306291
"chr18"	10700000	"chr18"	11200000	0.00952375544449516
"chr18"	10700000	"chr18"	11250000	0.000890716626179984
"chr18"	10700000	"chr18"	11300000	0.291485890302142
"chr18"	10750000	"chr18"	10800000	0.281364097341779
"chr18"	10750000	"chr18"	10850000	0.303681241539543
"chr18"	10750000	"chr18"	10900000	0.374268142566615
"chr18"	10750000	"chr18"	10950000	0.242583343018108
"chr18"	10750000	"chr18"	11000000	0.144600140453576
"chr18"	10750000	"chr18"	11050000	0.126227851711239
"chr18"	10750000	"chr18"	11100000	0.0791569201265588
"chr18"	10750000	"chr18"	11150000	0.0143423418819367
"chr18"	10750000	"chr18"	11200000	0.028761192058568
"chr18"	10750000	"chr18"	11250000	0.0513757136141219
"chr18"	10750000	"chr18"	11300000	0.0764700918145201
"chr18"	10750000	"chr18"	11350000	0.0526398643596971
"chr18"	10800000	"chr18"	10850000	0.186943206067593
"chr18"	10800000	"chr18"	10900000	0.643576915613533
"chr18"	10800000	"chr18"	10950000	0.32995836612761
"chr18"	10800000	"chr18"	11000000	0.0299601021668131
"chr18"	10800000	"chr18"	11050000	0.0812745989305027
"chr18"	10800000	"chr18"	11100000	0.0132358025334731
"chr18"	10800000	"chr18"	11150000	1.00549623362608e-05
"chr18"	10800000	"chr18"	11200000	0.0196928073215084
"chr18"	10800000	"chr18"	11250000	0.00910159559426192
"chr18"	10800000	"chr18"	11300000	0.0344610333106305
"chr18"	10800000	"chr18"	11350000	0.0181318544415127
"chr18"	10800000	"chr18"	11400000	0.0383999947499731
"chr18"	10850000	"chr18"	10900000	0.183528399152071
